1	7526152.789	4693203.184	573.016	25_stk
2	7526160.269	4693178.673	572.03	26_stk
3	7526166.671	4693152.657	571.578	29_stk
4	7526167.921	4693128.54	571.08	30_stk
5	7526163.256	4693104.323	571.301	69_stk
6	7526242.541	4693094.044	566.155	68_stk
7	7526253.792	4693118.439	565.596	79_stk
8	7526242.001	4693119.809	566.233	31_stk
9	7526239.944	4693148.481	566.6	28_stk
10	7526238.033	4693174.272	566.739	27_stk
11	7526236.188	4693198.418	566.927	24_stk
12	7526254.394	4693093.066	565.387	32_stk
13	7526265.942	4693091.661	564.955	33_stk
14	7526277.385	4693090.316	564.755	34_stk
15	7526288.172	4693089.432	564.532	35_stk
16	7526301.651	4693087.226	564.406	36_stk
17	7526317.064	4693084.639	564.548	37_stk
18	7526370.681	4693337.726	569.967	38_stk
19	7526337.505	4693339.893	569.981	39_stk
20	7526309	4693338.006	569.277	40_stk
21	7526288.486	4693335.58	569.208	41_stk
22	7526268.46	4693334.838	569.325	42_stk
23	7526248.169	4693334.048	569.801	43_stk
24	7526210.792	4693330.403	571.55	51_stk
25	7526206.538	4693315.224	571.64	50_stk
26	7526225.937	4693332.584	571.36	52_stk
27	7526227.676	4693332.845	571.333	53_stk
28	7526289.652	4693335.629	569.16	54_stk
29	7526308.426	4693337.913	569.254	55_stk
30	7526325.986	4693339.021	569.155	56_stk
31	7526344.205	4693340.446	570.141	57_stk
32	7526350.597	4693340.098	570.034	58_stk
33	7526364.426	4693339.281	570.058	59_stk
34	7526389.373	4693333.104	569.751	60_stk
35	7526374.263	4693269.908	567.483	61_stk
36	7526367.194	4693242.364	567.493	62_stk
37	7526360.709	4693214.328	566.551	63_stk
38	7526346.885	4693160.555	565.351	64_stk
39	7526326.169	4693083.127	564.633	65_stk
40	7526286.037	4693089.781	564.617	66_stk
41	7526281.765	4693089.786	564.758	67_stk
42	7526167.963	4693128.648	571.254	70_stk
43	7526166.618	4693154.136	571.579	71_stk
44	7526160.723	4693177.178	572.037	72_stk
45	7526154.421	4693198.963	573.24	73_stk
46	7526143.574	4693226.939	573.544	74_stk
47	7526135.357	4693251.257	574.282	100
48	7526141.259	4693235.037	573.52	101
49	7526182.708	4693241.561	569.907	102
50	7526182.987	4693239.92	569.79	103
51	7526233.038	4693244.595	566.976	104
52	7526170.953	4693128.156	573.52	80
53	7526139.558	4693258.498	573.378	81_stk
54	7526138.957	4693252.138	573.498	85_stk
55	7526146.418	4693227.926	573.091	84_stk
56	7526157.272	4693199.94	572.106	83_stk
57	7526169.588	4693154.626	570.914	82_stk
58	7526170.94	4693128.148	570.679	80_stk
59	7526232.974	4693244.595	566.946	86_stk
60	7525438.879	4693367.45	588.211	16_stk
61	7525509.681	4693368.123	588.828	17_stk
62	7525508.658	4693342.796	587.979	18_stk
63	7525508.494	4693341.094	587.874	19_stk
64	7525506.552	4693315.321	587.074	3_stk
65	7525508.609	4693341.837	587.939	2_stk
66	7525505.449	4693299.906	586.841	20_stk
67	7525502.99	4693266.106	586.272	21_stk
68	7525502.466	4693255.453	585.93	6_stk
69	7525501.98	4693250.432	586.048	105
70	7525448.04	4693254.545	586.854	106
71	7525448.064	4693256.885	586.938	5_stk
72	7525444.02	4693316.974	587.603	4_stk
73	7525440.754	4693343.633	587.729	1_stk
74	7525441.321	4693354.203	587.936	15_stk
75	7525440.731	4693342.868	587.591	14_stk
76	7525444.789	4693311.106	587.546	13_stk
77	7525447.768	4693273.499	587.198	12_stk
78	7525448.661	4693218.275	584.612	11_stk
79	7525476.013	4693256.171	587.524	87_stk
80	7525473.47	4693189.25	582.904	88_stk
81	7525472.688	4693189.251	582.957	9_stk
82	7525499.025	4693189.13	581.267	8_stk
