42116	7508539.869	4689335.072	0
42117	7508528.259	4689312.313	0
46946	7508560.318	4689297.153	0
46947	7508568.008	4689316.512	0
42075	7508523.139	4689314.034	0
42076	7508535.019	4689337.292	0
42657	7508478.27	4689359.513	0
42658	7508478.2	4689351.914	0
42659	7508478.2	4689332.604	0
42759	7508480.65	4689359.033	0
42760	7508493.44	4689354.583	0
42761	7508492.73	4689352.763	0
42762	7508508.569	4689346.913	0
1	7508558.506	4689298.01	0
2	7508562.281	4689307.512	0
3	7508566.303	4689317.637	0
4	7508534.064	4689323.693	0
