c1	7512605.339	4691740.409	0
c2	7512613.089	4691741.438	0
c3	7512611.74	4691743.11	0
c4	7512602.81	4691744.389	0
c5	7512596.988	4691753.627	0
c6	7512575.313	4691727.052	0
c7	7512588.828	4691712.241	0
c8	7512592.675	4691708.63	0
c9	7512600.892	4691700.919	0
c10	7512612.804	4691714.723	0
c11	7512609.297	4691725.134	0
c12	7512610.399	4691726.229	0
