1	7512602.264	4691707.121	0
2	7512602.106	4691706.927	0
3	7512601.796	4691707.181	0
4	7512601.954	4691707.374	0
5	7512602.726	4691707.686	0
6	7512602.417	4691707.939	0
7	7512603.81	4691709.642	0
8	7512604.12	4691709.388	0
9	7512604.734	4691710.139	0
10	7512604.424	4691710.392	0
11	7512605.184	4691711.321	0
12	7512605.494	4691711.068	0
13	7512607.666	4691713.722	0
14	7512607.357	4691713.976	0
15	7512608.75	4691715.678	0
16	7512609.062	4691715.423	0
17	7512607.508	4691716.371	0
18	7512607.199	4691716.625	0
19	7512607.959	4691717.553	0
20	7512608.268	4691717.3	0
21	7512611.367	4691721.087	0
22	7512611.058	4691721.341	0
23	7512611.818	4691722.269	0
24	7512612.127	4691722.016	0
25	7512613.429	4691723.606	0
26	7512613.119	4691723.86	0
27	7512614.512	4691725.562	0
28	7512614.822	4691725.309	0
29	7512615.424	4691726.044	0
30	7512615.114	4691726.297	0
31	7512615.272	4691726.491	0
32	7512615.582	4691726.238	0
33	7512612.293	4691728.929	0
34	7512612.134	4691728.736	0
35	7512611.902	4691728.926	0
36	7512612.061	4691729.119	0
37	7512611.301	4691728.19	0
38	7512611.533	4691728	0
39	7512610.773	4691727.072	0
40	7512610.541	4691727.262	0
41	7512608.395	4691724.166	0
42	7512607.698	4691724.736	0
43	7512607.382	4691724.349	0
44	7512608.078	4691723.779	0
45	7512604.821	4691719.798	0
46	7512603.582	4691720.811	0
47	7512603.392	4691720.579	0
48	7512604.631	4691719.566	0
49	7512599.573	4691715.912	0
50	7512599.805	4691715.723	0
51	7512599.045	4691714.794	0
52	7512598.814	4691714.984	0
53	7512597.566	4691713.459	0
54	7512597.797	4691713.27	0
55	7512597.037	4691712.341	0
56	7512596.806	4691712.53	0
57	7512596.576	4691711.775	0
58	7512596.418	4691711.582	0
59	7512596.185	4691711.772	0
60	7512596.344	4691711.965	0
61	7512591.387	4691715.698	0
62	7512591.545	4691715.892	0
63	7512591.313	4691716.082	0
64	7512591.155	4691715.888	0
65	7512591.698	4691716.71	0
66	7512592.085	4691716.394	0
67	7512592.465	4691716.858	0
68	7512592.078	4691717.175	0
69	7512593.938	4691718.974	0
70	7512593.707	4691719.163	0
71	7512594.467	4691720.091	0
72	7512594.698	4691719.902	0
73	7512603.462	4691727.621	0
74	7512602.765	4691728.191	0
75	7512603.019	4691728.501	0
76	7512603.715	4691727.931	0
77	7512606.125	4691730.875	0
78	7512605.893	4691731.065	0
79	7512606.653	4691731.994	0
80	7512606.885	4691731.804	0
81	7512607.486	4691732.539	0
82	7512607.645	4691732.733	0
83	7512607.413	4691732.923	0
84	7512607.254	4691732.729	0
85	7512604.336	4691735.44	0
86	7512604.104	4691735.63	0
87	7512603.946	4691735.437	0
88	7512604.178	4691735.247	0
89	7512603.576	4691734.511	0
90	7512603.344	4691734.701	0
91	7512602.584	4691733.773	0
92	7512602.816	4691733.583	0
93	7512599.955	4691731.072	0
94	7512600.419	4691730.692	0
95	7512600.102	4691730.306	0
96	7512599.638	4691730.685	0
97	7512591.641	4691722.404	0
98	7512591.331	4691722.657	0
99	7512590.571	4691721.728	0
100	7512590.881	4691721.475	0
101	7512589.514	4691720.436	0
102	7512589.823	4691720.183	0
